,valence,arousal
279,-0.030713174,-0.74853873
280,-0.10400862,-0.5448018
281,-0.13166401,-0.3648051
282,-0.3487587,-0.49050575
283,-0.42876983,-0.60310435
284,-0.40801647,-0.6211579
285,-0.40276906,-0.6240909
286,-0.391237,-0.62150645
287,-0.10249961,-0.46184728
288,-0.03159968,-0.26048678
289,0.2213217,-0.49489477
290,0.09679138,-0.6281298
291,0.01358446,-0.6704596
292,0.16972232,-0.5382088
293,-0.22083223,-0.78237444
294,-0.40130135,-0.76358956
295,-0.44566923,-0.48860326
296,-0.4486718,-0.5094231
297,-0.41982552,-0.5027126
298,-0.18334484,-0.5268495
299,0.3611328,-0.7654683
300,0.61491007,-0.12433978
301,0.11213101,-0.07667025
302,0.017001452,-0.45437193
303,-0.09124596,-0.4886929
304,-0.09248902,-0.4956973
305,-0.09205984,-0.4991713
306,0.25360873,-0.4412972
307,0.05218388,-0.36213395
308,-0.01388332,-0.4121106
309,-0.03756194,-0.432443
310,-0.015939653,-0.39824256
311,-0.026030764,-0.33242553
312,0.018228497,-0.3730479
313,0.08039797,-0.34728828
314,-0.024145547,-0.29872215
315,0.012579556,-0.21027829
316,0.09560383,-0.34652397
317,0.06977397,-0.25050038
318,0.13829789,-0.40908644
319,0.19715086,-0.37312394
320,0.2785702,-0.31417045
321,0.20471847,-0.394345
322,0.29431668,-0.5387786
323,0.18122451,-0.5196066
324,0.2725323,-0.6281326
325,0.16258502,-0.5098883
326,0.20866597,-0.5385623
327,0.24209191,-0.56482
328,0.028486278,-0.7397925
329,0.057100978,-0.7355883
330,0.10850101,-0.6449848
331,0.0833069,-0.61514413
332,0.36862797,-0.6035876
333,0.31085932,-0.5102242
334,0.28076708,-0.49641445
335,0.3026619,-0.5590994
336,0.28554088,-0.5375447
337,0.25979826,-0.55274045
338,0.28770193,-0.54868376
339,0.22291353,-0.5264089
340,0.31706467,-0.6052785
341,0.28311035,-0.51953596
342,0.29337955,-0.5593072
343,0.359911,-0.35488537
344,0.04843178,0.020855166
345,0.109847836,-0.67535305
346,0.13048415,-0.69428957
347,0.11895194,-0.71404725
348,0.08767966,-0.75238526
349,0.06535206,-0.73184407
350,0.07696133,-0.6888764
351,0.19468957,-0.744007
352,0.18072937,-0.76630425
353,0.19199716,-0.77116704
354,0.16451982,-0.72256625
355,0.19082539,-0.7812414
356,0.17819819,-0.72332305
357,0.20733401,-0.7498425
358,0.17948309,-0.70671046
359,0.16786936,-0.6595681
360,0.18600474,-0.7263513
361,0.17889106,-0.76391095
362,0.1893821,-0.7669145
363,0.17052524,-0.7504846
364,0.21430235,-0.6918679
365,0.23641324,-0.7309781
366,0.12218635,-0.69961894
367,0.21128285,-0.7071992
368,0.181225,-0.6921085
369,0.19143344,-0.62836796
370,0.19047925,-0.38915223
371,0.1290872,-0.5108732
372,0.08293561,-0.60772115
373,0.09264379,-0.63614494
374,0.12033316,-0.65557444
375,0.1428782,-0.5713255
376,0.13167176,-0.58878446
377,0.21214607,-0.64636433
378,0.36916432,-0.31492355
379,0.124702744,-0.19226702
380,0.0055683213,-0.28835878
381,-0.007834231,-0.28934625
382,-0.269282,0.1880915
383,0.1577013,-0.06069424
384,0.30076188,-0.25117835
385,0.44961396,-0.20663564
386,0.13546361,-0.44007862
387,0.22263528,-0.43594393
388,0.17361405,-0.5293377
389,0.22065769,-0.38793397
390,0.50341374,-0.17341919
391,0.48673585,-0.38259086
392,0.31226048,-0.52834594
393,0.32736805,-0.602342
394,0.32610822,-0.5990848
395,0.30335584,-0.6082933
396,0.29811954,-0.6025129
397,0.35079083,-0.5890457
398,0.30699772,-0.6175941
399,0.29565924,-0.62107086
400,0.2987399,-0.6180808
401,0.3666959,-0.5998365
402,0.30380723,-0.61065406
403,0.3024923,-0.607238
