,valence,arousal
481,0.27418163,-0.4095673
482,0.33404955,-0.39258477
483,0.42061698,-0.53256434
484,0.43630102,-0.49096072
485,0.44359773,-0.49411395
486,0.37308773,-0.4694172
487,0.23865691,-0.37813887
488,0.2575509,-0.42695436
489,0.25255433,-0.44851074
490,0.270545,-0.5214045
491,0.3130034,-0.3803369
492,0.2077537,-0.34276056
493,0.31054875,-0.37619606
494,0.33144197,-0.40489194
495,0.33326998,-0.4098418
496,0.40901604,-0.46243843
497,0.42485365,-0.43059042
498,0.4339166,-0.42279002
499,0.4725006,-0.4159412
500,0.43714187,-0.4140369
501,0.4266354,-0.4848431
502,0.45894104,-0.5605231
503,0.38691512,-0.46508375
504,0.4648243,-0.4816831
505,0.5006259,-0.5356154
506,0.26679164,-0.36046937
507,0.26603073,-0.41741264
508,0.24976002,-0.43177167
509,0.24717543,-0.45130086
510,0.2765412,-0.42504784
511,0.43184683,-0.48747134
512,0.38660982,-0.44131374
513,0.41055784,-0.46801278
514,0.4311322,-0.47226676
515,0.39482382,-0.44619772
516,0.50072795,-0.49251515
517,0.44663897,-0.4533089
518,0.34721243,-0.41915095
519,0.3987012,-0.44442302
520,0.31734237,-0.36780754
521,0.36030528,-0.40583634
522,0.50185156,-0.48206005
523,0.41416496,-0.41894192
524,0.36806205,-0.4352683
525,0.4158786,-0.4036455
526,0.3669287,-0.49017268
527,0.42030308,-0.48993167
528,0.40049884,-0.44393602
529,0.41469657,-0.47997072
530,0.4144695,-0.4684765
531,0.420396,-0.50078666
532,0.42985168,-0.5117455
533,0.4331127,-0.5185173
534,0.4098878,-0.5182642
535,0.45098534,-0.54603505
536,0.4627425,-0.5655906
537,0.47116145,-0.60088676
538,0.30903128,-0.45995268
539,0.24349298,-0.42424247
540,0.25099587,-0.45060146
541,0.27176312,-0.45314696
542,0.3295479,-0.5036224
543,0.34715942,-0.52402765
544,0.30674616,-0.4961155
545,0.2922975,-0.502258
546,0.29585478,-0.5269077
547,0.1791161,-0.4630238
548,0.15411696,-0.50574046
549,0.20333998,-0.4597722
550,0.20328335,-0.4495816
551,0.2438808,-0.42521778
552,0.1913031,-0.43041715
553,0.20017704,-0.47796676
554,0.13475662,-0.43545493
555,0.13512298,-0.42016286
556,0.09458986,-0.4294315
557,0.11601867,-0.38469228
558,0.20557055,-0.46207687
559,0.21658088,-0.5597537
560,0.095111914,-0.45517227
561,0.07255684,-0.4772906
562,0.064273365,-0.4753773
563,0.06740106,-0.43816635
564,0.053442985,-0.40247652
565,0.2467248,-0.50849223
566,0.3018499,-0.5615504
567,0.27436963,-0.5481611
568,0.25905398,-0.5173719
569,0.25331864,-0.5390148
570,0.3456192,-0.5448367
571,0.35615167,-0.56802267
572,0.26449198,-0.49965265
573,0.3121573,-0.5563964
574,0.29342383,-0.48890105
575,0.3444649,-0.51656675
576,0.36366197,-0.5386666
577,0.37611172,-0.5729125
578,-0.36788547,-0.32164526
579,-0.10541869,-0.30546436
580,-0.07412926,-0.49886277
581,0.106762044,-0.53090864
582,0.38015273,-0.6611334
583,0.2988653,-0.10601575
584,-0.21585482,-0.232042
585,0.20687309,-0.43437135
586,-0.03358661,-0.37965217
587,-0.09952943,-0.4358721
588,-0.027453426,-0.48939005
589,0.108918354,-0.5868531
590,0.044867467,-0.45230976
591,0.21211001,-0.5402269
592,0.42772064,-0.6902296
593,0.39872733,-0.5952638
594,0.29938987,-0.6054063
595,0.4240132,-0.6436062
596,0.537891,-0.7522104
597,0.42867085,-0.57564336
598,0.33357915,-0.59555733
599,0.36186168,-0.5836544
600,0.29507923,-0.5763941
601,0.27329966,-0.5478994
602,0.33083278,-0.62601006
603,0.5280833,-0.6158945
604,0.53414816,-0.6896335
605,0.62173253,-0.7263966
606,0.31866127,-0.4734609
607,0.23646039,-0.34129214
608,0.39820728,-0.5350035
609,0.3404364,-0.65873724
610,0.24212939,-0.61841816
611,0.40788257,-0.7632777
612,0.43232438,-0.70082194
613,0.4050294,-0.5954498
614,0.33249232,-0.3333629
615,0.2365735,-0.22724254
616,0.22169656,-0.57144624
617,0.3156369,-0.3398479
618,0.40532872,-0.55853873
619,0.2687485,-0.471108
620,0.37656996,-0.578745
621,0.42480785,-0.4714072
622,0.2972034,-0.42586312
623,0.31879315,-0.38537395
624,0.219262,-0.26783368
625,0.31392634,-0.41711113
626,0.31454846,-0.41019812
627,0.28870425,-0.34965816
628,0.30971134,-0.3894168
629,0.3258944,-0.44259426
630,0.25735676,-0.44040576
631,0.28453055,-0.54617447
632,0.22736429,-0.4686681
633,0.3212617,-0.30716768
634,0.19289716,-0.45593086
635,0.32061955,-0.5127089
636,0.4012833,-0.54207903
